config,vulnerability,severity
JWT_SECRET_LENGTH=21;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1247,unknown,unknown
JWT_SECRET_LENGTH=55;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2151,unknown,unknown
JWT_SECRET_LENGTH=7;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2152,unknown,unknown
JWT_SECRET_LENGTH=41;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2154,unknown,unknown
JWT_SECRET_LENGTH=26;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2155,unknown,unknown
JWT_SECRET_LENGTH=60;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3956,unknown,unknown
JWT_SECRET_LENGTH=12;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1254,unknown,unknown
JWT_SECRET_LENGTH=21;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2158,unknown,unknown
JWT_SECRET_LENGTH=46;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2159,unknown,unknown
JWT_SECRET_LENGTH=31;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2160,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2161,unknown,unknown
JWT_SECRET_LENGTH=6;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2162,unknown,unknown
JWT_SECRET_LENGTH=26;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3963,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1261,unknown,unknown
JWT_SECRET_LENGTH=36;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2165,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2166,unknown,unknown
JWT_SECRET_LENGTH=11;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2167,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2169,unknown,unknown
JWT_SECRET_LENGTH=20;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3970,unknown,unknown
JWT_SECRET_LENGTH=42;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1268,unknown,unknown
JWT_SECRET_LENGTH=5;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2172,unknown,unknown
JWT_SECRET_LENGTH=20;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2173,unknown,unknown
JWT_SECRET_LENGTH=44;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2174,unknown,unknown
JWT_SECRET_LENGTH=25;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2175,unknown,unknown
JWT_SECRET_LENGTH=47;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2176,unknown,unknown
JWT_SECRET_LENGTH=10;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=3977,unknown,unknown
JWT_SECRET_LENGTH=25;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1275,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2179,unknown,unknown
JWT_SECRET_LENGTH=30;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2180,unknown,unknown
JWT_SECRET_LENGTH=52;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2181,unknown,unknown
JWT_SECRET_LENGTH=15;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2182,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3984,unknown,unknown
JWT_SECRET_LENGTH=35;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1282,unknown,unknown
JWT_SECRET_LENGTH=57;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2186,unknown,unknown
JWT_SECRET_LENGTH=9;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2187,unknown,unknown
JWT_SECRET_LENGTH=42;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2189,unknown,unknown
JWT_SECRET_LENGTH=40;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2190,unknown,unknown
JWT_SECRET_LENGTH=62;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3991,unknown,unknown
JWT_SECRET_LENGTH=14;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1289,unknown,unknown
JWT_SECRET_LENGTH=24;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2193,unknown,unknown
JWT_SECRET_LENGTH=47;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2194,unknown,unknown
JWT_SECRET_LENGTH=24;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2195,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2196,unknown,unknown
JWT_SECRET_LENGTH=8;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2197,unknown,unknown
JWT_SECRET_LENGTH=29;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=3998,unknown,unknown
JWT_SECRET_LENGTH=35;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1296,unknown,unknown
JWT_SECRET_LENGTH=29;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2200,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2201,unknown,unknown
JWT_SECRET_LENGTH=13;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2202,unknown,unknown
JWT_SECRET_LENGTH=40;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2204,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4005,unknown,unknown
JWT_SECRET_LENGTH=44;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1303,unknown,unknown
JWT_SECRET_LENGTH=7;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2207,unknown,unknown
JWT_SECRET_LENGTH=23;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2208,unknown,unknown
JWT_SECRET_LENGTH=45;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2209,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2210,unknown,unknown
JWT_SECRET_LENGTH=49;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2211,unknown,unknown
JWT_SECRET_LENGTH=12;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4012,unknown,unknown
JWT_SECRET_LENGTH=28;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1310,unknown,unknown
JWT_SECRET_LENGTH=33;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2214,unknown,unknown
JWT_SECRET_LENGTH=23;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2215,unknown,unknown
JWT_SECRET_LENGTH=54;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2216,unknown,unknown
JWT_SECRET_LENGTH=6;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2217,unknown,unknown
JWT_SECRET_LENGTH=38;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4019,unknown,unknown
JWT_SECRET_LENGTH=28;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1317,unknown,unknown
JWT_SECRET_LENGTH=59;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2221,unknown,unknown
JWT_SECRET_LENGTH=11;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2222,unknown,unknown
JWT_SECRET_LENGTH=43;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2224,unknown,unknown
JWT_SECRET_LENGTH=33;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2225,unknown,unknown
JWT_SECRET_LENGTH=64;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4026,unknown,unknown
JWT_SECRET_LENGTH=5;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1324,unknown,unknown
JWT_SECRET_LENGTH=27;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2228,unknown,unknown
JWT_SECRET_LENGTH=48;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2229,unknown,unknown
JWT_SECRET_LENGTH=38;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2230,unknown,unknown
JWT_SECRET_LENGTH=36;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2231,unknown,unknown
JWT_SECRET_LENGTH=10;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2232,unknown,unknown
JWT_SECRET_LENGTH=16;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4033,unknown,unknown
JWT_SECRET_LENGTH=36;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1331,unknown,unknown
JWT_SECRET_LENGTH=22;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2235,unknown,unknown
JWT_SECRET_LENGTH=41;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2236,unknown,unknown
JWT_SECRET_LENGTH=15;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2237,unknown,unknown
JWT_SECRET_LENGTH=41;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2239,unknown,unknown
JWT_SECRET_LENGTH=27;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4040,unknown,unknown
JWT_SECRET_LENGTH=46;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1338,unknown,unknown
JWT_SECRET_LENGTH=9;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2242,unknown,unknown
JWT_SECRET_LENGTH=26;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2243,unknown,unknown
JWT_SECRET_LENGTH=46;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2244,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2245,unknown,unknown
JWT_SECRET_LENGTH=51;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2246,unknown,unknown
JWT_SECRET_LENGTH=14;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4047,unknown,unknown
JWT_SECRET_LENGTH=31;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1345,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2249,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2250,unknown,unknown
JWT_SECRET_LENGTH=56;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2251,unknown,unknown
JWT_SECRET_LENGTH=8;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2252,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4054,unknown,unknown
JWT_SECRET_LENGTH=21;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1352,unknown,unknown
JWT_SECRET_LENGTH=61;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2256,unknown,unknown
JWT_SECRET_LENGTH=13;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2257,unknown,unknown
JWT_SECRET_LENGTH=44;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2259,unknown,unknown
JWT_SECRET_LENGTH=26;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2260,unknown,unknown
JWT_SECRET_LENGTH=33;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4061,unknown,unknown
JWT_SECRET_LENGTH=7;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1359,unknown,unknown
JWT_SECRET_LENGTH=30;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2263,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2264,unknown,unknown
JWT_SECRET_LENGTH=31;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2265,unknown,unknown
JWT_SECRET_LENGTH=38;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2266,unknown,unknown
JWT_SECRET_LENGTH=12;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2267,unknown,unknown
JWT_SECRET_LENGTH=19;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4068,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1366,unknown,unknown
JWT_SECRET_LENGTH=36;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2270,unknown,unknown
JWT_SECRET_LENGTH=43;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2271,unknown,unknown
JWT_SECRET_LENGTH=6;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2272,unknown,unknown
JWT_SECRET_LENGTH=42;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2274,unknown,unknown
JWT_SECRET_LENGTH=20;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4075,unknown,unknown
JWT_SECRET_LENGTH=48;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1373,unknown,unknown
JWT_SECRET_LENGTH=11;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2277,unknown,unknown
JWT_SECRET_LENGTH=29;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2278,unknown,unknown
JWT_SECRET_LENGTH=47;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2279,unknown,unknown
JWT_SECRET_LENGTH=25;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2280,unknown,unknown
JWT_SECRET_LENGTH=53;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2281,unknown,unknown
JWT_SECRET_LENGTH=5;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4082,unknown,unknown
JWT_SECRET_LENGTH=18;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1380,unknown,unknown
JWT_SECRET_LENGTH=35;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2284,unknown,unknown
JWT_SECRET_LENGTH=30;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2285,unknown,unknown
JWT_SECRET_LENGTH=58;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2286,unknown,unknown
JWT_SECRET_LENGTH=10;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2287,unknown,unknown
JWT_SECRET_LENGTH=40;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4089,unknown,unknown
JWT_SECRET_LENGTH=35;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1387,unknown,unknown
JWT_SECRET_LENGTH=63;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2291,unknown,unknown
JWT_SECRET_LENGTH=15;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2292,unknown,unknown
JWT_SECRET_LENGTH=45;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2294,unknown,unknown
JWT_SECRET_LENGTH=40;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2295,unknown,unknown
JWT_SECRET_LENGTH=35;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4096,unknown,unknown
JWT_SECRET_LENGTH=9;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1394,unknown,unknown
JWT_SECRET_LENGTH=17;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2298,unknown,unknown
JWT_SECRET_LENGTH=33;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2299,unknown,unknown
JWT_SECRET_LENGTH=24;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2300,unknown,unknown
JWT_SECRET_LENGTH=40;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2301,unknown,unknown
JWT_SECRET_LENGTH=14;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2302,unknown,unknown
JWT_SECRET_LENGTH=22;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4103,unknown,unknown
JWT_SECRET_LENGTH=38;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1401,unknown,unknown
JWT_SECRET_LENGTH=29;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2305,unknown,unknown
JWT_SECRET_LENGTH=45;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2306,unknown,unknown
JWT_SECRET_LENGTH=8;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2307,unknown,unknown
JWT_SECRET_LENGTH=43;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2309,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4110,unknown,unknown
JWT_SECRET_LENGTH=50;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1408,unknown,unknown
JWT_SECRET_LENGTH=13;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2312,unknown,unknown
JWT_SECRET_LENGTH=16;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2313,unknown,unknown
JWT_SECRET_LENGTH=48;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2314,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2315,unknown,unknown
JWT_SECRET_LENGTH=55;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2316,unknown,unknown
JWT_SECRET_LENGTH=7;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4117,unknown,unknown
JWT_SECRET_LENGTH=21;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1415,unknown,unknown
JWT_SECRET_LENGTH=36;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2319,unknown,unknown
JWT_SECRET_LENGTH=23;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2320,unknown,unknown
JWT_SECRET_LENGTH=60;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2321,unknown,unknown
JWT_SECRET_LENGTH=12;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2322,unknown,unknown
JWT_SECRET_LENGTH=41;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4124,unknown,unknown
JWT_SECRET_LENGTH=28;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1422,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2326,unknown,unknown
JWT_SECRET_LENGTH=6;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2327,unknown,unknown
JWT_SECRET_LENGTH=46;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2329,unknown,unknown
JWT_SECRET_LENGTH=33;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2330,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4131,unknown,unknown
JWT_SECRET_LENGTH=11;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1429,unknown,unknown
JWT_SECRET_LENGTH=20;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2333,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2334,unknown,unknown
JWT_SECRET_LENGTH=38;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2335,unknown,unknown
JWT_SECRET_LENGTH=42;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2336,unknown,unknown
JWT_SECRET_LENGTH=5;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2337,unknown,unknown
JWT_SECRET_LENGTH=25;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4138,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1436,unknown,unknown
JWT_SECRET_LENGTH=22;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2340,unknown,unknown
JWT_SECRET_LENGTH=47;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2341,unknown,unknown
JWT_SECRET_LENGTH=10;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2342,unknown,unknown
JWT_SECRET_LENGTH=44;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2344,unknown,unknown
JWT_SECRET_LENGTH=27;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=4145,unknown,unknown
JWT_SECRET_LENGTH=52;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1443,unknown,unknown
JWT_SECRET_LENGTH=15;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2347,unknown,unknown
JWT_SECRET_LENGTH=19;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2348,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2349,unknown,unknown
JWT_SECRET_LENGTH=32;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2350,unknown,unknown
JWT_SECRET_LENGTH=57;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2351,unknown,unknown
JWT_SECRET_LENGTH=9;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4152,unknown,unknown
JWT_SECRET_LENGTH=24;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=1450,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2354,unknown,unknown
JWT_SECRET_LENGTH=37;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2355,unknown,unknown
JWT_SECRET_LENGTH=62;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2356,unknown,unknown
JWT_SECRET_LENGTH=14;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2357,unknown,unknown
JWT_SECRET_LENGTH=42;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4159,unknown,unknown
JWT_SECRET_LENGTH=21;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1457,unknown,unknown
JWT_SECRET_LENGTH=34;COOKIE_SECURE=1;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2361,unknown,unknown
JWT_SECRET_LENGTH=8;COOKIE_SECURE=0;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2362,unknown,unknown
JWT_SECRET_LENGTH=47;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=2364,unknown,unknown
JWT_SECRET_LENGTH=26;COOKIE_SECURE=0;COOKIE_HTTPONLY=0;SESSION_TIMEOUT=2365,unknown,unknown
JWT_SECRET_LENGTH=39;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=4166,unknown,unknown
JWT_SECRET_LENGTH=13;COOKIE_SECURE=1;COOKIE_HTTPONLY=1;SESSION_TIMEOUT=1464,unknown,unknown
